	Systematic.name	cluster	cluster.size
gi|262046975|ref|NZ_GG704611.1|:110794-111732	gi|262046975|ref|NZ_GG704611.1|:110794-111732	1	1008
gi|238694427|ref|NZ_GG669830.1|:32235-33080	gi|238694427|ref|NZ_GG669830.1|:32235-33080	1	1008
gi|342217584|ref|NZ_AFUG01000006.1|:c24989-24576	gi|342217584|ref|NZ_AFUG01000006.1|:c24989-24576	7	13
gi|295691862|ref|NC_014106.1|:1925749-1926564	gi|295691862|ref|NC_014106.1|:1925749-1926564	1	1008
gi|238694414|ref|NZ_GG669817.1|:c170682-169831	gi|238694414|ref|NZ_GG669817.1|:c170682-169831	1	1008
gi|295691862|ref|NC_014106.1|:584318-584896	gi|295691862|ref|NC_014106.1|:584318-584896	1	1008
gi|307564388|ref|NZ_ADFQ01000003.1|:19023-20540	gi|307564388|ref|NZ_ADFQ01000003.1|:19023-20540	6	350
gi|116628683|ref|NC_008530.1|:c303037-302066	gi|116628683|ref|NC_008530.1|:c303037-302066	1	1008
gi|116628683|ref|NC_008530.1|:c1127920-1127711	gi|116628683|ref|NC_008530.1|:c1127920-1127711	1	1008
gi|315585791|ref|NZ_GL545251.1|:1470277-1471620	gi|315585791|ref|NZ_GL545251.1|:1470277-1471620	1	1008
gi|315585791|ref|NZ_GL545251.1|:c736833-735535	gi|315585791|ref|NZ_GL545251.1|:c736833-735535	1	1008
gi|238853322|ref|NZ_ACOZ01000033.1|:c6004-5240	gi|238853322|ref|NZ_ACOZ01000033.1|:c6004-5240	1	1008
gi|335050013|ref|NZ_AFIJ01000039.1|:c40102-38846	gi|335050013|ref|NZ_AFIJ01000039.1|:c40102-38846	5	349
gi|283782520|ref|NC_013721.1|:284465-285130	gi|283782520|ref|NC_013721.1|:284465-285130	3	175
gi|307566223|ref|NZ_ADFQ01000098.1|:7554-10649	gi|307566223|ref|NZ_ADFQ01000098.1|:7554-10649	6	350
gi|311113888|ref|NC_014644.1|:c1566480-1565752	gi|311113888|ref|NC_014644.1|:c1566480-1565752	3	175
gi|283782520|ref|NC_013721.1|:c1262038-1261568	gi|283782520|ref|NC_013721.1|:c1262038-1261568	3	175
gi|283782520|ref|NC_013721.1|:401843-404527	gi|283782520|ref|NC_013721.1|:401843-404527	3	175
gi|283782520|ref|NC_013721.1|:288466-288732	gi|283782520|ref|NC_013721.1|:288466-288732	3	175
gi|295691862|ref|NC_014106.1|:c2042719-2042546	gi|295691862|ref|NC_014106.1|:c2042719-2042546	14	2
gi|313891884|ref|NZ_AENT01000014.1|:15-2020	gi|313891884|ref|NZ_AENT01000014.1|:15-2020	15	2
gi|298252964|ref|NZ_ADAN01000005.1|:199211-200065	gi|298252964|ref|NZ_ADAN01000005.1|:199211-200065	3	175
gi|319430703|ref|NZ_GL622333.1|:c108580-108092	gi|319430703|ref|NZ_GL622333.1|:c108580-108092	16	14
gi|319430703|ref|NZ_GL622333.1|:c115927-114758	gi|319430703|ref|NZ_GL622333.1|:c115927-114758	16	14
gi|319430703|ref|NZ_GL622333.1|:c107711-106299	gi|319430703|ref|NZ_GL622333.1|:c107711-106299	16	14
gi|312873553|ref|NZ_AEKI01000011.1|:c49718-48900	gi|312873553|ref|NZ_AEKI01000011.1|:c49718-48900	16	14
gi|309810036|ref|NZ_AEHR01000029.1|:c28272-27301	gi|309810036|ref|NZ_AEHR01000029.1|:c28272-27301	16	14
gi|335048796|ref|NZ_AFIJ01000006.1|:c12224-8481	gi|335048796|ref|NZ_AFIJ01000006.1|:c12224-8481	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c10217-9063	gi|335049497|ref|NZ_AFIJ01000029.1|:c10217-9063	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c58076-57504	gi|335049912|ref|NZ_AFIJ01000038.1|:c58076-57504	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:31456-32178	gi|335049912|ref|NZ_AFIJ01000038.1|:31456-32178	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c93001-90353	gi|335050181|ref|NZ_AFIJ01000045.1|:c93001-90353	5	349
gi|335049198|ref|NZ_AFIJ01000017.1|:c11743-10589	gi|335049198|ref|NZ_AFIJ01000017.1|:c11743-10589	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c46536-45811	gi|335048827|ref|NZ_AFIJ01000007.1|:c46536-45811	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:31649-32932	gi|335048960|ref|NZ_AFIJ01000008.1|:31649-32932	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c5827-4940	gi|335049285|ref|NZ_AFIJ01000020.1|:c5827-4940	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c107699-106722	gi|335049607|ref|NZ_AFIJ01000032.1|:c107699-106722	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:83769-86429	gi|335048960|ref|NZ_AFIJ01000008.1|:83769-86429	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c47231-46647	gi|335049497|ref|NZ_AFIJ01000029.1|:c47231-46647	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c20409-19921	gi|335049285|ref|NZ_AFIJ01000020.1|:c20409-19921	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c59782-58844	gi|335049720|ref|NZ_AFIJ01000033.1|:c59782-58844	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c55381-53987	gi|335049497|ref|NZ_AFIJ01000029.1|:c55381-53987	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:51641-52564	gi|335048698|ref|NZ_AFIJ01000004.1|:51641-52564	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c79943-78417	gi|335050181|ref|NZ_AFIJ01000045.1|:c79943-78417	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:50176-51105	gi|335048960|ref|NZ_AFIJ01000008.1|:50176-51105	5	349
gi|335049439|ref|NZ_AFIJ01000026.1|:c31884-30910	gi|335049439|ref|NZ_AFIJ01000026.1|:c31884-30910	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:10345-10884	gi|335048698|ref|NZ_AFIJ01000004.1|:10345-10884	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c60298-58922	gi|335049497|ref|NZ_AFIJ01000029.1|:c60298-58922	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c87900-87058	gi|335049497|ref|NZ_AFIJ01000029.1|:c87900-87058	5	349
gi|335049176|ref|NZ_AFIJ01000013.1|:c2883-718	gi|335049176|ref|NZ_AFIJ01000013.1|:c2883-718	5	349
gi|335049439|ref|NZ_AFIJ01000026.1|:c15233-13506	gi|335049439|ref|NZ_AFIJ01000026.1|:c15233-13506	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c7869-6688	gi|335049720|ref|NZ_AFIJ01000033.1|:c7869-6688	5	349
gi|290968756|ref|NZ_ADGP01000021.1|:105597-106943	gi|290968756|ref|NZ_ADGP01000021.1|:105597-106943	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:93178-94083	gi|335049912|ref|NZ_AFIJ01000038.1|:93178-94083	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c1482-166	gi|335049285|ref|NZ_AFIJ01000020.1|:c1482-166	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:51424-55752	gi|335050013|ref|NZ_AFIJ01000039.1|:51424-55752	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c38814-37633	gi|335049720|ref|NZ_AFIJ01000033.1|:c38814-37633	5	349
gi|295691862|ref|NC_014106.1|:122511-123194	gi|295691862|ref|NC_014106.1|:122511-123194	1	1008
gi|307565249|ref|NZ_ADFQ01000051.1|:106590-107633	gi|307565249|ref|NZ_ADFQ01000051.1|:106590-107633	6	350
gi|307564642|ref|NZ_ADFQ01000014.1|:40168-40860	gi|307564642|ref|NZ_ADFQ01000014.1|:40168-40860	6	350
gi|295691862|ref|NC_014106.1|:2012025-2013332	gi|295691862|ref|NC_014106.1|:2012025-2013332	1	1008
gi|315585791|ref|NZ_GL545251.1|:c832058-829689	gi|315585791|ref|NZ_GL545251.1|:c832058-829689	1	1008
gi|315585791|ref|NZ_GL545251.1|:1620571-1622010	gi|315585791|ref|NZ_GL545251.1|:1620571-1622010	1	1008
gi|298527632|ref|NZ_CM000953.1|:c278831-278580	gi|298527632|ref|NZ_CM000953.1|:c278831-278580	1	1008
gi|298527632|ref|NZ_CM000953.1|:c49246-48728	gi|298527632|ref|NZ_CM000953.1|:c49246-48728	1	1008
gi|315585791|ref|NZ_GL545251.1|:c1135811-1135038	gi|315585791|ref|NZ_GL545251.1|:c1135811-1135038	1	1008
gi|415710236|ref|NZ_ADEP01000010.1|:c6364-5345	gi|415710236|ref|NZ_ADEP01000010.1|:c6364-5345	3	175
gi|308213250|ref|NZ_ADNB01000125.1|:1-1124	gi|308213250|ref|NZ_ADNB01000125.1|:1-1124	17	4
gi|415721362|ref|NZ_ADET01000007.1|:17488-18543	gi|415721362|ref|NZ_ADET01000007.1|:17488-18543	17	4
gi|298252437|ref|NZ_ADAN01000002.1|:c84033-83203	gi|298252437|ref|NZ_ADAN01000002.1|:c84033-83203	17	4
gi|298252964|ref|NZ_ADAN01000005.1|:154755-156716	gi|298252964|ref|NZ_ADAN01000005.1|:154755-156716	3	175
gi|283782520|ref|NC_013721.1|:c1280394-1279057	gi|283782520|ref|NC_013721.1|:c1280394-1279057	3	175
gi|283782520|ref|NC_013721.1|:c1152382-1151243	gi|283782520|ref|NC_013721.1|:c1152382-1151243	3	175
gi|315585791|ref|NZ_GL545251.1|:1728644-1730320	gi|315585791|ref|NZ_GL545251.1|:1728644-1730320	1	1008
gi|315585791|ref|NZ_GL545251.1|:c660640-659672	gi|315585791|ref|NZ_GL545251.1|:c660640-659672	1	1008
gi|315585791|ref|NZ_GL545251.1|:144647-145894	gi|315585791|ref|NZ_GL545251.1|:144647-145894	1	1008
gi|415726812|ref|NZ_ADEV01000009.1|:6816-12593	gi|415726812|ref|NZ_ADEV01000009.1|:6816-12593	18	2
gi|307565971|ref|NZ_ADFQ01000086.1|:133034-133699	gi|307565971|ref|NZ_ADFQ01000086.1|:133034-133699	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:87844-89229	gi|307565249|ref|NZ_ADFQ01000051.1|:87844-89229	6	350
gi|295691862|ref|NC_014106.1|:732717-733550	gi|295691862|ref|NC_014106.1|:732717-733550	1	1008
gi|311113888|ref|NC_014644.1|:266882-268225	gi|311113888|ref|NC_014644.1|:266882-268225	19	4
gi|385824947|ref|NC_017477.1|:690351-691256	gi|385824947|ref|NC_017477.1|:690351-691256	1	1008
gi|300812542|ref|NZ_AEAT01000096.1|:16089-17366	gi|300812542|ref|NZ_AEAT01000096.1|:16089-17366	1	1008
gi|311113888|ref|NC_014644.1|:405299-405625	gi|311113888|ref|NC_014644.1|:405299-405625	3	175
gi|308213258|ref|NZ_ADNB01000133.1|:17972-19714	gi|308213258|ref|NZ_ADNB01000133.1|:17972-19714	3	175
gi|319430703|ref|NZ_GL622333.1|:957448-957873	gi|319430703|ref|NZ_GL622333.1|:957448-957873	2	611
gi|385800986|ref|NC_017456.1|:c1543342-1541594	gi|385800986|ref|NC_017456.1|:c1543342-1541594	3	175
gi|238694414|ref|NZ_GG669817.1|:c144475-143558	gi|238694414|ref|NZ_GG669817.1|:c144475-143558	1	1008
gi|159162017|ref|NC_006814.3|:296883-297068	gi|159162017|ref|NC_006814.3|:296883-297068	1	1008
gi|159162017|ref|NC_006814.3|:301894-302010	gi|159162017|ref|NC_006814.3|:301894-302010	1	1008
gi|335049912|ref|NZ_AFIJ01000038.1|:c68905-67640	gi|335049912|ref|NZ_AFIJ01000038.1|:c68905-67640	5	349
gi|283782520|ref|NC_013721.1|:c658051-656999	gi|283782520|ref|NC_013721.1|:c658051-656999	3	175
gi|283782520|ref|NC_013721.1|:c1144725-1143316	gi|283782520|ref|NC_013721.1|:c1144725-1143316	3	175
gi|116628683|ref|NC_008530.1|:760600-764160	gi|116628683|ref|NC_008530.1|:760600-764160	1	1008
gi|116628683|ref|NC_008530.1|:862643-863929	gi|116628683|ref|NC_008530.1|:862643-863929	1	1008
gi|335049493|ref|NZ_AFIJ01000028.1|:1294-2796	gi|335049493|ref|NZ_AFIJ01000028.1|:1294-2796	5	349
gi|335049861|ref|NZ_AFIJ01000036.1|:23736-23957	gi|335049861|ref|NZ_AFIJ01000036.1|:23736-23957	5	349
gi|290969133|ref|NZ_ADGP01000033.1|:191394-192800	gi|290969133|ref|NZ_ADGP01000033.1|:191394-192800	5	349
gi|295691862|ref|NC_014106.1|:c1308322-1307981	gi|295691862|ref|NC_014106.1|:c1308322-1307981	1	1008
gi|295691862|ref|NC_014106.1|:c1539176-1538709	gi|295691862|ref|NC_014106.1|:c1539176-1538709	1	1008
gi|295691862|ref|NC_014106.1|:858273-859316	gi|295691862|ref|NC_014106.1|:858273-859316	1	1008
gi|319430703|ref|NZ_GL622333.1|:c871142-870531	gi|319430703|ref|NZ_GL622333.1|:c871142-870531	2	611
gi|319430703|ref|NZ_GL622333.1|:1162705-1164882	gi|319430703|ref|NZ_GL622333.1|:1162705-1164882	2	611
gi|283782520|ref|NC_013721.1|:136414-137715	gi|283782520|ref|NC_013721.1|:136414-137715	3	175
gi|282852313|ref|NZ_ADFT01000034.1|:154599-156809	gi|282852313|ref|NZ_ADFT01000034.1|:154599-156809	9	4
gi|256844216|ref|NZ_GG698762.1|:280079-280723	gi|256844216|ref|NZ_GG698762.1|:280079-280723	1	1008
gi|307565389|ref|NZ_ADFQ01000055.1|:27487-28371	gi|307565389|ref|NZ_ADFQ01000055.1|:27487-28371	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:112901-116011	gi|307565249|ref|NZ_ADFQ01000051.1|:112901-116011	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:163589-164776	gi|307564388|ref|NZ_ADFQ01000003.1|:163589-164776	6	350
gi|259048379|ref|NZ_GG700805.1|:146294-147817	gi|259048379|ref|NZ_GG700805.1|:146294-147817	20	2
gi|159162017|ref|NC_006814.3|:c455150-453492	gi|159162017|ref|NC_006814.3|:c455150-453492	1	1008
gi|116628683|ref|NC_008530.1|:1543187-1544179	gi|116628683|ref|NC_008530.1|:1543187-1544179	1	1008
gi|319430703|ref|NZ_GL622333.1|:c104074-103646	gi|319430703|ref|NZ_GL622333.1|:c104074-103646	16	14
gi|319430703|ref|NZ_GL622333.1|:c103628-103053	gi|319430703|ref|NZ_GL622333.1|:c103628-103053	16	14
gi|116628683|ref|NC_008530.1|:c1242464-1241964	gi|116628683|ref|NC_008530.1|:c1242464-1241964	1	1008
gi|116628683|ref|NC_008530.1|:c1301762-1300731	gi|116628683|ref|NC_008530.1|:c1301762-1300731	1	1008
gi|319430703|ref|NZ_GL622333.1|:c113495-113004	gi|319430703|ref|NZ_GL622333.1|:c113495-113004	16	14
gi|319430703|ref|NZ_GL622333.1|:c112992-112087	gi|319430703|ref|NZ_GL622333.1|:c112992-112087	16	14
gi|312869687|ref|NZ_AEKL01000052.1|:c41780-41088	gi|312869687|ref|NZ_AEKL01000052.1|:c41780-41088	1	1008
gi|319430703|ref|NZ_GL622333.1|:c114746-113574	gi|319430703|ref|NZ_GL622333.1|:c114746-113574	16	14
gi|297242572|ref|NZ_ADAM01000001.1|:c18435-16873	gi|297242572|ref|NZ_ADAM01000001.1|:c18435-16873	3	175
gi|159162017|ref|NC_006814.3|:593543-595423	gi|159162017|ref|NC_006814.3|:593543-595423	1	1008
gi|335049912|ref|NZ_AFIJ01000038.1|:c54151-52877	gi|335049912|ref|NZ_AFIJ01000038.1|:c54151-52877	5	349
gi|415727280|ref|NZ_ADEV01000011.1|:6957-9377	gi|415727280|ref|NZ_ADEV01000011.1|:6957-9377	3	175
gi|415718557|ref|NZ_ADES01000014.1|:c129905-128223	gi|415718557|ref|NZ_ADES01000014.1|:c129905-128223	3	175
gi|415708930|ref|NZ_ADEP01000001.1|:46124-47176	gi|415708930|ref|NZ_ADEP01000001.1|:46124-47176	3	175
gi|423319579|ref|NZ_JH932290.1|:102643-103929	gi|423319579|ref|NZ_JH932290.1|:102643-103929	1	1008
gi|319430703|ref|NZ_GL622333.1|:c165817-164252	gi|319430703|ref|NZ_GL622333.1|:c165817-164252	21	3
gi|311113888|ref|NC_014644.1|:1029176-1030186	gi|311113888|ref|NC_014644.1|:1029176-1030186	22	2
gi|260664961|ref|NZ_GG704685.1|:101258-103123	gi|260664961|ref|NZ_GG704685.1|:101258-103123	1	1008
gi|116628683|ref|NC_008530.1|:344328-344444	gi|116628683|ref|NC_008530.1|:344328-344444	9	4
gi|307564388|ref|NZ_ADFQ01000003.1|:c131300-129615	gi|307564388|ref|NZ_ADFQ01000003.1|:c131300-129615	6	350
gi|335049497|ref|NZ_AFIJ01000029.1|:c33559-32957	gi|335049497|ref|NZ_AFIJ01000029.1|:c33559-32957	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c45589-44714	gi|335049285|ref|NZ_AFIJ01000020.1|:c45589-44714	5	349
gi|335049439|ref|NZ_AFIJ01000026.1|:c13116-12262	gi|335049439|ref|NZ_AFIJ01000026.1|:c13116-12262	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c90890-90405	gi|335049607|ref|NZ_AFIJ01000032.1|:c90890-90405	5	349
gi|335049198|ref|NZ_AFIJ01000017.1|:c6718-5504	gi|335049198|ref|NZ_AFIJ01000017.1|:c6718-5504	5	349
gi|315585791|ref|NZ_GL545251.1|:c523965-523048	gi|315585791|ref|NZ_GL545251.1|:c523965-523048	1	1008
gi|315585791|ref|NZ_GL545251.1|:27353-27709	gi|315585791|ref|NZ_GL545251.1|:27353-27709	1	1008
gi|315585791|ref|NZ_GL545251.1|:c990096-989911	gi|315585791|ref|NZ_GL545251.1|:c990096-989911	1	1008
gi|300812661|ref|NZ_AEAT01000102.1|:c9341-8430	gi|300812661|ref|NZ_AEAT01000102.1|:c9341-8430	1	1008
gi|415709421|ref|NZ_ADEP01000005.1|:86430-87251	gi|415709421|ref|NZ_ADEP01000005.1|:86430-87251	3	175
gi|256842701|ref|NZ_GG698760.1|:c475198-474323	gi|256842701|ref|NZ_GG698760.1|:c475198-474323	1	1008
gi|312977992|ref|NZ_GL531740.1|:134738-135616	gi|312977992|ref|NZ_GL531740.1|:134738-135616	1	1008
gene_id|Sn35_01090|start|9250|end|9747|contig|contig16|strand|+|type|CDS	gene_id|Sn35_01090|start|9250|end|9747|contig|contig16|strand|+|type|CDS	4	66
gene_id|Sn35_01093|start|182208|end|182510|contig|contig1|strand|+|type|CDS	gene_id|Sn35_01093|start|182208|end|182510|contig|contig1|strand|+|type|CDS	4	66
gi|295691862|ref|NC_014106.1|:c1253223-1251994	gi|295691862|ref|NC_014106.1|:c1253223-1251994	1	1008
gi|315585791|ref|NZ_GL545251.1|:c450699-449764	gi|315585791|ref|NZ_GL545251.1|:c450699-449764	1	1008
gi|315585791|ref|NZ_GL545251.1|:c1154361-1152772	gi|315585791|ref|NZ_GL545251.1|:c1154361-1152772	1	1008
gi|116628683|ref|NC_008530.1|:c1020015-1018336	gi|116628683|ref|NC_008530.1|:c1020015-1018336	1	1008
gi|282850779|ref|NZ_ADFT01000002.1|:c96587-95427	gi|282850779|ref|NZ_ADFT01000002.1|:c96587-95427	1	1008
gi|295691862|ref|NC_014106.1|:603086-603811	gi|295691862|ref|NC_014106.1|:603086-603811	1	1008
gene_id|Sn35_00921|start|19827|end|21536|contig|contig18|strand|+|type|CDS	gene_id|Sn35_00921|start|19827|end|21536|contig|contig18|strand|+|type|CDS	4	66
gi|335050181|ref|NZ_AFIJ01000045.1|:c34484-34038	gi|335050181|ref|NZ_AFIJ01000045.1|:c34484-34038	5	349
gi|307564949|ref|NZ_ADFQ01000027.1|:58493-59713	gi|307564949|ref|NZ_ADFQ01000027.1|:58493-59713	6	350
gi|311113888|ref|NC_014644.1|:1398802-1399857	gi|311113888|ref|NC_014644.1|:1398802-1399857	23	2
gi|312875149|ref|NZ_AEKH01000016.1|:66707-67618	gi|312875149|ref|NZ_AEKH01000016.1|:66707-67618	24	2
gi|307564388|ref|NZ_ADFQ01000003.1|:168933-169499	gi|307564388|ref|NZ_ADFQ01000003.1|:168933-169499	6	350
gi|298252964|ref|NZ_ADAN01000005.1|:c580393-579773	gi|298252964|ref|NZ_ADAN01000005.1|:c580393-579773	3	175
gi|315585791|ref|NZ_GL545251.1|:c1129166-1126956	gi|315585791|ref|NZ_GL545251.1|:c1129166-1126956	1	1008
gene_id|Sn35_00195|start|110908|end|111432|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00195|start|110908|end|111432|contig|contig9|strand|-|type|CDS	4	66
gene_id|Sn35_00138|start|264947|end|265339|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00138|start|264947|end|265339|contig|contig9|strand|-|type|CDS	4	66
gi|307564388|ref|NZ_ADFQ01000003.1|:c108781-107852	gi|307564388|ref|NZ_ADFQ01000003.1|:c108781-107852	6	350
gi|256849383|ref|NZ_GG698829.1|:207430-208215	gi|256849383|ref|NZ_GG698829.1|:207430-208215	1	1008
gene_id|Sn35_00874|start|76710|end|78506|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00874|start|76710|end|78506|contig|contig1|strand|+|type|CDS	4	66
gi|282850779|ref|NZ_ADFT01000002.1|:c76606-75926	gi|282850779|ref|NZ_ADFT01000002.1|:c76606-75926	1	1008
gi|283782520|ref|NC_013721.1|:876593-877216	gi|283782520|ref|NC_013721.1|:876593-877216	3	175
gi|415720871|ref|NZ_ADET01000005.1|:17292-17618	gi|415720871|ref|NZ_ADET01000005.1|:17292-17618	2	611
gi|283782520|ref|NC_013721.1|:253902-254282	gi|283782520|ref|NC_013721.1|:253902-254282	3	175
gi|283782520|ref|NC_013721.1|:730880-732169	gi|283782520|ref|NC_013721.1|:730880-732169	3	175
gi|256842701|ref|NZ_GG698760.1|:907512-908465	gi|256842701|ref|NZ_GG698760.1|:907512-908465	1	1008
gi|116628683|ref|NC_008530.1|:c1508670-1506664	gi|116628683|ref|NC_008530.1|:c1508670-1506664	1	1008
gi|238855035|ref|NZ_ACOY01000015.1|:37907-38437	gi|238855035|ref|NZ_ACOY01000015.1|:37907-38437	1	1008
gi|159162017|ref|NC_006814.3|:692948-693964	gi|159162017|ref|NC_006814.3|:692948-693964	1	1008
gi|295691862|ref|NC_014106.1|:161382-162599	gi|295691862|ref|NC_014106.1|:161382-162599	1	1008
gi|282880667|ref|NZ_ADEF01000032.1|:c7566-6955	gi|282880667|ref|NZ_ADEF01000032.1|:c7566-6955	10	7
gi|282880060|ref|NZ_ADEF01000015.1|:20754-22808	gi|282880060|ref|NZ_ADEF01000015.1|:20754-22808	10	7
gi|282879514|ref|NZ_ADEF01000004.1|:105398-105673	gi|282879514|ref|NZ_ADEF01000004.1|:105398-105673	10	7
gi|282877252|ref|NZ_ADEG01000022.1|:26909-28522	gi|282877252|ref|NZ_ADEG01000022.1|:26909-28522	25	2
gi|335049375|ref|NZ_AFIJ01000023.1|:c40149-35413	gi|335049375|ref|NZ_AFIJ01000023.1|:c40149-35413	26	2
gi|238853875|ref|NZ_ACOZ01000051.1|:37154-38077	gi|238853875|ref|NZ_ACOZ01000051.1|:37154-38077	1	1008
gi|307565523|ref|NZ_ADFQ01000064.1|:c89134-88574	gi|307565523|ref|NZ_ADFQ01000064.1|:c89134-88574	6	350
gi|311113888|ref|NC_014644.1|:c1562796-1562578	gi|311113888|ref|NC_014644.1|:c1562796-1562578	3	175
gi|283782520|ref|NC_013721.1|:290371-290769	gi|283782520|ref|NC_013721.1|:290371-290769	3	175
gi|335048827|ref|NZ_AFIJ01000007.1|:c146642-145740	gi|335048827|ref|NZ_AFIJ01000007.1|:c146642-145740	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:45016-46536	gi|335048698|ref|NZ_AFIJ01000004.1|:45016-46536	5	349
gi|311113888|ref|NC_014644.1|:c4235-3231	gi|311113888|ref|NC_014644.1|:c4235-3231	3	175
gi|297242647|ref|NZ_ADAM01000002.1|:c357822-357520	gi|297242647|ref|NZ_ADAM01000002.1|:c357822-357520	3	175
gi|319430703|ref|NZ_GL622333.1|:c116659-115949	gi|319430703|ref|NZ_GL622333.1|:c116659-115949	16	14
gi|415709126|ref|NZ_ADEP01000003.1|:125488-126351	gi|415709126|ref|NZ_ADEP01000003.1|:125488-126351	3	175
gi|295691862|ref|NC_014106.1|:c980154-979321	gi|295691862|ref|NC_014106.1|:c980154-979321	1	1008
gi|415725104|ref|NZ_ADEU01000021.1|:c159702-158107	gi|415725104|ref|NZ_ADEU01000021.1|:c159702-158107	3	175
gi|335049111|ref|NZ_AFIJ01000009.1|:2130-6896	gi|335049111|ref|NZ_AFIJ01000009.1|:2130-6896	5	349
gi|315585791|ref|NZ_GL545251.1|:c985255-984872	gi|315585791|ref|NZ_GL545251.1|:c985255-984872	1	1008
gi|385824947|ref|NC_017477.1|:356930-357115	gi|385824947|ref|NC_017477.1|:356930-357115	27	2
gi|307565691|ref|NZ_ADFQ01000075.1|:31157-31738	gi|307565691|ref|NZ_ADFQ01000075.1|:31157-31738	6	350
gi|283782520|ref|NC_013721.1|:c43260-42559	gi|283782520|ref|NC_013721.1|:c43260-42559	3	175
gi|283782520|ref|NC_013721.1|:c1227503-1226730	gi|283782520|ref|NC_013721.1|:c1227503-1226730	3	175
gi|298253492|ref|NZ_ADAN01000007.1|:c60849-59638	gi|298253492|ref|NZ_ADAN01000007.1|:c60849-59638	3	175
gi|283782520|ref|NC_013721.1|:283809-284459	gi|283782520|ref|NC_013721.1|:283809-284459	3	175
010A_comp1592_c0_seq1.1	010A_comp1592_c0_seq1.1	28	5
018B_comp1498_c0_seq1.2	018B_comp1498_c0_seq1.2	28	5
018B_comp1747_c0_seq1.3	018B_comp1747_c0_seq1.3	28	5
017B_comp2007_c0_seq1.3	017B_comp2007_c0_seq1.3	28	5
gi|312977809|ref|NZ_GL531739.1|:c130163-129324	gi|312977809|ref|NZ_GL531739.1|:c130163-129324	1	1008
gi|259048385|ref|NZ_GG700811.1|:32304-34196	gi|259048385|ref|NZ_GG700811.1|:32304-34196	2	611
gi|116628683|ref|NC_008530.1|:c217088-215778	gi|116628683|ref|NC_008530.1|:c217088-215778	1	1008
gi|298253492|ref|NZ_ADAN01000007.1|:64700-66208	gi|298253492|ref|NZ_ADAN01000007.1|:64700-66208	3	175
gene_id|Sn35_00292|start|123457|end|125949|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00292|start|123457|end|125949|contig|contig1|strand|+|type|CDS	4	66
gi|295691862|ref|NC_014106.1|:c1635929-1634244	gi|295691862|ref|NC_014106.1|:c1635929-1634244	1	1008
gi|309808726|ref|NZ_AEHQ01000082.1|:c44898-42808	gi|309808726|ref|NZ_AEHQ01000082.1|:c44898-42808	2	611
gi|313150997|ref|NZ_GL379581.1|:c86332-85775	gi|313150997|ref|NZ_GL379581.1|:c86332-85775	1	1008
gi|295691862|ref|NC_014106.1|:602160-603086	gi|295691862|ref|NC_014106.1|:602160-603086	1	1008
gi|283782520|ref|NC_013721.1|:424421-425161	gi|283782520|ref|NC_013721.1|:424421-425161	3	175
gi|283782520|ref|NC_013721.1|:217453-219249	gi|283782520|ref|NC_013721.1|:217453-219249	3	175
gi|312984396|ref|NZ_GL531756.1|:c1268-1	gi|312984396|ref|NZ_GL531756.1|:c1268-1	1	1008
gi|335048796|ref|NZ_AFIJ01000006.1|:c24648-23398	gi|335048796|ref|NZ_AFIJ01000006.1|:c24648-23398	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:c10971-9454	gi|335048960|ref|NZ_AFIJ01000008.1|:c10971-9454	5	349
